case,family,strategy,n,m,optimum_size,reference_type,candidate_size,valid,ratio_to_optimum,seconds,error,min_valid_candidate_size,attains_min_valid_candidate,attains_optimum
structured_044,small_structured,closed_degree,14,18,4,exact_exhaustive,4,True,1.0,4.469999112188816e-05,,4,True,True
structured_044,small_structured,low_degree_witness,14,18,4,exact_exhaustive,4,True,1.0,8.430000161752105e-05,,4,True,True
structured_044,small_structured,medium_degree_witness,14,18,4,exact_exhaustive,4,True,1.0,6.689998554065824e-05,,4,True,True
structured_044,small_structured,order_ownership_late,14,18,4,exact_exhaustive,4,True,1.0,4.499999340623617e-05,,4,True,True
structured_044,small_structured,order_ownership_early,14,18,4,exact_exhaustive,4,True,1.0,4.1599967516958714e-05,,4,True,True
structured_044,small_structured,seed_and_complete,14,18,4,exact_exhaustive,4,True,1.0,0.0008685999782755971,,4,True,True
structured_044,small_structured,salvador_auxiliary,14,18,4,exact_exhaustive,4,True,1.0,0.0009760000393725932,,4,True,True
structured_044,small_structured,reverse_delete_input,14,18,4,exact_exhaustive,4,True,1.0,4.5900000259280205e-05,,4,True,True
structured_044,small_structured,reverse_delete_reverse,14,18,4,exact_exhaustive,4,True,1.0,4.379998426884413e-05,,4,True,True
structured_044,small_structured,reverse_delete_high_degree,14,18,4,exact_exhaustive,5,True,1.25,5.0799979362636805e-05,,4,False,False
structured_044,small_structured,reverse_delete_low_degree,14,18,4,exact_exhaustive,4,True,1.0,5.070003680884838e-05,,4,True,True
structured_044,small_structured,lifted_tscc_baker,14,18,4,exact_exhaustive,5,True,1.25,0.00019679998513311148,,4,False,False
structured_045,small_structured,closed_degree,6,10,1,exact_exhaustive,1,True,1.0,1.73999578692019e-05,,1,True,True
structured_045,small_structured,low_degree_witness,6,10,1,exact_exhaustive,1,True,1.0,1.8400023691356182e-05,,1,True,True
structured_045,small_structured,medium_degree_witness,6,10,1,exact_exhaustive,1,True,1.0,2.3200002033263445e-05,,1,True,True
structured_045,small_structured,order_ownership_late,6,10,1,exact_exhaustive,1,True,1.0,2.4900014977902174e-05,,1,True,True
structured_045,small_structured,order_ownership_early,6,10,1,exact_exhaustive,1,True,1.0,2.300000051036477e-05,,1,True,True
structured_045,small_structured,seed_and_complete,6,10,1,exact_exhaustive,1,True,1.0,2.6200024876743555e-05,,1,True,True
structured_045,small_structured,salvador_auxiliary,6,10,1,exact_exhaustive,2,True,2.0,0.000522000016644597,,1,False,False
structured_045,small_structured,reverse_delete_input,6,10,1,exact_exhaustive,2,True,2.0,2.7100031729787588e-05,,1,False,False
structured_045,small_structured,reverse_delete_reverse,6,10,1,exact_exhaustive,1,True,1.0,2.19999928958714e-05,,1,True,True
structured_045,small_structured,reverse_delete_high_degree,6,10,1,exact_exhaustive,2,True,2.0,4.630000330507755e-05,,1,False,False
structured_045,small_structured,reverse_delete_low_degree,6,10,1,exact_exhaustive,1,True,1.0,2.800003858283162e-05,,1,True,True
structured_045,small_structured,lifted_tscc_baker,6,10,1,exact_exhaustive,1,True,1.0,0.00019390002125874162,,1,True,True
structured_046,small_structured,closed_degree,9,20,2,exact_exhaustive,4,True,2.0,3.840000135824084e-05,,2,False,False
structured_046,small_structured,low_degree_witness,9,20,2,exact_exhaustive,5,True,2.5,3.9899954572319984e-05,,2,False,False
structured_046,small_structured,medium_degree_witness,9,20,2,exact_exhaustive,4,True,2.0,5.3499999921768904e-05,,2,False,False
structured_046,small_structured,order_ownership_late,9,20,2,exact_exhaustive,2,True,1.0,7.010000990703702e-05,,2,True,True
structured_046,small_structured,order_ownership_early,9,20,2,exact_exhaustive,2,True,1.0,7.029995322227478e-05,,2,True,True
structured_046,small_structured,seed_and_complete,9,20,2,exact_exhaustive,2,True,1.0,6.140000186860561e-05,,2,True,True
structured_046,small_structured,salvador_auxiliary,9,20,2,exact_exhaustive,4,True,2.0,0.0011485000140964985,,2,False,False
structured_046,small_structured,reverse_delete_input,9,20,2,exact_exhaustive,4,True,2.0,9.450002107769251e-05,,2,False,False
structured_046,small_structured,reverse_delete_reverse,9,20,2,exact_exhaustive,5,True,2.5,5.860003875568509e-05,,2,False,False
structured_046,small_structured,reverse_delete_high_degree,9,20,2,exact_exhaustive,5,True,2.5,6.46000262349844e-05,,2,False,False
structured_046,small_structured,reverse_delete_low_degree,9,20,2,exact_exhaustive,4,True,2.0,5.989999044686556e-05,,2,False,False
structured_046,small_structured,lifted_tscc_baker,9,20,2,exact_exhaustive,2,True,1.0,0.00031650002347305417,,2,True,True
structured_047,small_structured,closed_degree,12,16,4,exact_exhaustive,4,True,1.0,6.660004146397114e-05,,4,True,True
structured_047,small_structured,low_degree_witness,12,16,4,exact_exhaustive,4,True,1.0,6.910000229254365e-05,,4,True,True
structured_047,small_structured,medium_degree_witness,12,16,4,exact_exhaustive,4,True,1.0,6.260001100599766e-05,,4,True,True
structured_047,small_structured,order_ownership_late,12,16,4,exact_exhaustive,4,True,1.0,5.059997783973813e-05,,4,True,True
structured_047,small_structured,order_ownership_early,12,16,4,exact_exhaustive,4,True,1.0,4.67000063508749e-05,,4,True,True
structured_047,small_structured,seed_and_complete,12,16,4,exact_exhaustive,4,True,1.0,0.0006582000060006976,,4,True,True
structured_047,small_structured,salvador_auxiliary,12,16,4,exact_exhaustive,5,True,1.25,0.0011378999915905297,,4,False,False
structured_047,small_structured,reverse_delete_input,12,16,4,exact_exhaustive,6,True,1.5,8.259998867288232e-05,,4,False,False
structured_047,small_structured,reverse_delete_reverse,12,16,4,exact_exhaustive,6,True,1.5,8.840003283694386e-05,,4,False,False
structured_047,small_structured,reverse_delete_high_degree,12,16,4,exact_exhaustive,4,True,1.0,8.889997843652964e-05,,4,True,True
structured_047,small_structured,reverse_delete_low_degree,12,16,4,exact_exhaustive,4,True,1.0,8.590001380071044e-05,,4,True,True
structured_047,small_structured,lifted_tscc_baker,12,16,4,exact_exhaustive,5,True,1.25,0.0003723000409081578,,4,False,False
structured_048,small_structured,closed_degree,6,7,2,exact_exhaustive,2,True,1.0,2.6500027161091566e-05,,2,True,True
structured_048,small_structured,low_degree_witness,6,7,2,exact_exhaustive,2,True,1.0,3.3699965570122004e-05,,2,True,True
structured_048,small_structured,medium_degree_witness,6,7,2,exact_exhaustive,2,True,1.0,3.4599972423166037e-05,,2,True,True
structured_048,small_structured,order_ownership_late,6,7,2,exact_exhaustive,2,True,1.0,3.2100011594593525e-05,,2,True,True
structured_048,small_structured,order_ownership_early,6,7,2,exact_exhaustive,2,True,1.0,2.9999995604157448e-05,,2,True,True
structured_048,small_structured,seed_and_complete,6,7,2,exact_exhaustive,2,True,1.0,3.370002377778292e-05,,2,True,True
structured_048,small_structured,salvador_auxiliary,6,7,2,exact_exhaustive,2,True,1.0,0.0006189999985508621,,2,True,True
structured_048,small_structured,reverse_delete_input,6,7,2,exact_exhaustive,2,True,1.0,2.9799994081258774e-05,,2,True,True
structured_048,small_structured,reverse_delete_reverse,6,7,2,exact_exhaustive,2,True,1.0,2.859998494386673e-05,,2,True,True
structured_048,small_structured,reverse_delete_high_degree,6,7,2,exact_exhaustive,2,True,1.0,3.330002073198557e-05,,2,True,True
structured_048,small_structured,reverse_delete_low_degree,6,7,2,exact_exhaustive,2,True,1.0,3.4699973184615374e-05,,2,True,True
structured_048,small_structured,lifted_tscc_baker,6,7,2,exact_exhaustive,2,True,1.0,0.00015219999477267265,,2,True,True
structured_049,small_structured,closed_degree,6,7,2,exact_exhaustive,2,True,1.0,3.300001844763756e-05,,2,True,True
structured_049,small_structured,low_degree_witness,6,7,2,exact_exhaustive,2,True,1.0,2.540001878514886e-05,,2,True,True
structured_049,small_structured,medium_degree_witness,6,7,2,exact_exhaustive,2,True,1.0,2.7100031729787588e-05,,2,True,True
structured_049,small_structured,order_ownership_late,6,7,2,exact_exhaustive,2,True,1.0,3.7999998312443495e-05,,2,True,True
structured_049,small_structured,order_ownership_early,6,7,2,exact_exhaustive,2,True,1.0,3.519997699186206e-05,,2,True,True
structured_049,small_structured,seed_and_complete,6,7,2,exact_exhaustive,2,True,1.0,3.250001464039087e-05,,2,True,True
structured_049,small_structured,salvador_auxiliary,6,7,2,exact_exhaustive,2,True,1.0,0.0004673000075854361,,2,True,True
structured_049,small_structured,reverse_delete_input,6,7,2,exact_exhaustive,2,True,1.0,2.4900014977902174e-05,,2,True,True
structured_049,small_structured,reverse_delete_reverse,6,7,2,exact_exhaustive,2,True,1.0,2.3600005079060793e-05,,2,True,True
structured_049,small_structured,reverse_delete_high_degree,6,7,2,exact_exhaustive,2,True,1.0,2.9199989512562752e-05,,2,True,True
structured_049,small_structured,reverse_delete_low_degree,6,7,2,exact_exhaustive,2,True,1.0,2.6899971999228e-05,,2,True,True
structured_049,small_structured,lifted_tscc_baker,6,7,2,exact_exhaustive,2,True,1.0,0.00013209995813667774,,2,True,True
structured_050,small_structured,closed_degree,7,12,1,exact_exhaustive,1,True,1.0,2.2199994418770075e-05,,1,True,True
structured_050,small_structured,low_degree_witness,7,12,1,exact_exhaustive,1,True,1.0,2.099998528137803e-05,,1,True,True
structured_050,small_structured,medium_degree_witness,7,12,1,exact_exhaustive,1,True,1.0,2.5900022592395544e-05,,1,True,True
structured_050,small_structured,order_ownership_late,7,12,1,exact_exhaustive,1,True,1.0,2.8800044674426317e-05,,1,True,True
structured_050,small_structured,order_ownership_early,7,12,1,exact_exhaustive,1,True,1.0,2.570002106949687e-05,,1,True,True
structured_050,small_structured,seed_and_complete,7,12,1,exact_exhaustive,1,True,1.0,4.250003257766366e-05,,1,True,True
structured_050,small_structured,salvador_auxiliary,7,12,1,exact_exhaustive,2,True,2.0,0.0006768000312149525,,1,False,False
structured_050,small_structured,reverse_delete_input,7,12,1,exact_exhaustive,2,True,2.0,2.95999925583601e-05,,1,False,False
structured_050,small_structured,reverse_delete_reverse,7,12,1,exact_exhaustive,1,True,1.0,2.6300025638192892e-05,,1,True,True
structured_050,small_structured,reverse_delete_high_degree,7,12,1,exact_exhaustive,2,True,2.0,3.4599972423166037e-05,,1,False,False
structured_050,small_structured,reverse_delete_low_degree,7,12,1,exact_exhaustive,1,True,1.0,2.9500050004571676e-05,,1,True,True
structured_050,small_structured,lifted_tscc_baker,7,12,1,exact_exhaustive,1,True,1.0,0.00013930001296103,,1,True,True
structured_051,small_structured,closed_degree,11,30,2,exact_exhaustive,5,True,2.5,0.00023579999106004834,,2,False,False
structured_051,small_structured,low_degree_witness,11,30,2,exact_exhaustive,6,True,3.0,0.00027489999774843454,,2,False,False
structured_051,small_structured,medium_degree_witness,11,30,2,exact_exhaustive,5,True,2.5,0.00011650001397356391,,2,False,False
structured_051,small_structured,order_ownership_late,11,30,2,exact_exhaustive,2,True,1.0,0.00010910001583397388,,2,True,True
structured_051,small_structured,order_ownership_early,11,30,2,exact_exhaustive,2,True,1.0,0.00011510000331327319,,2,True,True
structured_051,small_structured,seed_and_complete,11,30,2,exact_exhaustive,2,True,1.0,9.159999899566174e-05,,2,True,True
structured_051,small_structured,salvador_auxiliary,11,30,2,exact_exhaustive,5,True,2.5,0.0015381000121124089,,2,False,False
structured_051,small_structured,reverse_delete_input,11,30,2,exact_exhaustive,5,True,2.5,5.21000474691391e-05,,2,False,False
structured_051,small_structured,reverse_delete_reverse,11,30,2,exact_exhaustive,6,True,3.0,5.289999535307288e-05,,2,False,False
structured_051,small_structured,reverse_delete_high_degree,11,30,2,exact_exhaustive,6,True,3.0,5.5500015150755644e-05,,2,False,False
structured_051,small_structured,reverse_delete_low_degree,11,30,2,exact_exhaustive,5,True,2.5,7.489998824894428e-05,,2,False,False
structured_051,small_structured,lifted_tscc_baker,11,30,2,exact_exhaustive,2,True,1.0,0.0002668000524863601,,2,True,True
structured_052,small_structured,closed_degree,6,7,2,exact_exhaustive,2,True,1.0,3.5800039768218994e-05,,2,True,True
structured_052,small_structured,low_degree_witness,6,7,2,exact_exhaustive,3,True,1.5,4.299997817724943e-05,,2,False,False
structured_052,small_structured,medium_degree_witness,6,7,2,exact_exhaustive,3,True,1.5,4.610000178217888e-05,,2,False,False
structured_052,small_structured,order_ownership_late,6,7,2,exact_exhaustive,2,True,1.0,4.1599967516958714e-05,,2,True,True
structured_052,small_structured,order_ownership_early,6,7,2,exact_exhaustive,2,True,1.0,3.920000744983554e-05,,2,True,True
structured_052,small_structured,seed_and_complete,6,7,2,exact_exhaustive,2,True,1.0,8.150003850460052e-05,,2,True,True
structured_052,small_structured,salvador_auxiliary,6,7,2,exact_exhaustive,2,True,1.0,0.0005765000241808593,,2,True,True
structured_052,small_structured,reverse_delete_input,6,7,2,exact_exhaustive,3,True,1.5,3.090000245720148e-05,,2,False,False
structured_052,small_structured,reverse_delete_reverse,6,7,2,exact_exhaustive,3,True,1.5,2.9199989512562752e-05,,2,False,False
structured_052,small_structured,reverse_delete_high_degree,6,7,2,exact_exhaustive,2,True,1.0,3.0099996365606785e-05,,2,True,True
structured_052,small_structured,reverse_delete_low_degree,6,7,2,exact_exhaustive,2,True,1.0,2.9799994081258774e-05,,2,True,True
structured_052,small_structured,lifted_tscc_baker,6,7,2,exact_exhaustive,2,True,1.0,0.00013880000915378332,,2,True,True
structured_053,small_structured,closed_degree,11,22,2,exact_exhaustive,2,True,1.0,4.850002005696297e-05,,2,True,True
structured_053,small_structured,low_degree_witness,11,22,2,exact_exhaustive,2,True,1.0,4.569999873638153e-05,,2,True,True
structured_053,small_structured,medium_degree_witness,11,22,2,exact_exhaustive,2,True,1.0,6.049999501556158e-05,,2,True,True
structured_053,small_structured,order_ownership_late,11,22,2,exact_exhaustive,2,True,1.0,6.589997792616487e-05,,2,True,True
structured_053,small_structured,order_ownership_early,11,22,2,exact_exhaustive,2,True,1.0,5.889998283237219e-05,,2,True,True
structured_053,small_structured,seed_and_complete,11,22,2,exact_exhaustive,2,True,1.0,8.110003545880318e-05,,2,True,True
structured_053,small_structured,salvador_auxiliary,11,22,2,exact_exhaustive,2,True,1.0,0.0011902999831363559,,2,True,True
structured_053,small_structured,reverse_delete_input,11,22,2,exact_exhaustive,2,True,1.0,3.860000288113952e-05,,2,True,True
structured_053,small_structured,reverse_delete_reverse,11,22,2,exact_exhaustive,2,True,1.0,3.400002606213093e-05,,2,True,True
structured_053,small_structured,reverse_delete_high_degree,11,22,2,exact_exhaustive,3,True,1.5,4.1700026486068964e-05,,2,False,False
structured_053,small_structured,reverse_delete_low_degree,11,22,2,exact_exhaustive,2,True,1.0,4.340003943070769e-05,,2,True,True
structured_053,small_structured,lifted_tscc_baker,11,22,2,exact_exhaustive,2,True,1.0,0.00016910000704228878,,2,True,True
structured_054,small_structured,closed_degree,7,8,2,exact_exhaustive,2,True,1.0,3.15000070258975e-05,,2,True,True
structured_054,small_structured,low_degree_witness,7,8,2,exact_exhaustive,2,True,1.0,3.42000275850296e-05,,2,True,True
structured_054,small_structured,medium_degree_witness,7,8,2,exact_exhaustive,2,True,1.0,3.5800039768218994e-05,,2,True,True
structured_054,small_structured,order_ownership_late,7,8,2,exact_exhaustive,2,True,1.0,2.8800044674426317e-05,,2,True,True
structured_054,small_structured,order_ownership_early,7,8,2,exact_exhaustive,2,True,1.0,3.5999983083456755e-05,,2,True,True
structured_054,small_structured,seed_and_complete,7,8,2,exact_exhaustive,2,True,1.0,5.470000905916095e-05,,2,True,True
structured_054,small_structured,salvador_auxiliary,7,8,2,exact_exhaustive,2,True,1.0,0.0004588000010699034,,2,True,True
structured_054,small_structured,reverse_delete_input,7,8,2,exact_exhaustive,2,True,1.0,2.4999957531690598e-05,,2,True,True
structured_054,small_structured,reverse_delete_reverse,7,8,2,exact_exhaustive,2,True,1.0,2.3300002794712782e-05,,2,True,True
structured_054,small_structured,reverse_delete_high_degree,7,8,2,exact_exhaustive,3,True,1.5,2.9099988751113415e-05,,2,False,False
structured_054,small_structured,reverse_delete_low_degree,7,8,2,exact_exhaustive,2,True,1.0,2.5500019546598196e-05,,2,True,True
structured_054,small_structured,lifted_tscc_baker,7,8,2,exact_exhaustive,2,True,1.0,9.299995144829154e-05,,2,True,True
structured_055,small_structured,closed_degree,8,14,1,exact_exhaustive,1,True,1.0,3.470003139227629e-05,,1,True,True
structured_055,small_structured,low_degree_witness,8,14,1,exact_exhaustive,1,True,1.0,3.370002377778292e-05,,1,True,True
structured_055,small_structured,medium_degree_witness,8,14,1,exact_exhaustive,1,True,1.0,4.1499966755509377e-05,,1,True,True
structured_055,small_structured,order_ownership_late,8,14,1,exact_exhaustive,1,True,1.0,6.689998554065824e-05,,1,True,True
structured_055,small_structured,order_ownership_early,8,14,1,exact_exhaustive,1,True,1.0,4.160002572461963e-05,,1,True,True
structured_055,small_structured,seed_and_complete,8,14,1,exact_exhaustive,1,True,1.0,4.290003562346101e-05,,1,True,True
structured_055,small_structured,salvador_auxiliary,8,14,1,exact_exhaustive,3,True,3.0,0.0007272000075317919,,1,False,False
structured_055,small_structured,reverse_delete_input,8,14,1,exact_exhaustive,3,True,3.0,3.23000131174922e-05,,1,False,False
structured_055,small_structured,reverse_delete_reverse,8,14,1,exact_exhaustive,1,True,1.0,2.5500019546598196e-05,,1,True,True
structured_055,small_structured,reverse_delete_high_degree,8,14,1,exact_exhaustive,3,True,3.0,3.509997623041272e-05,,1,False,False
structured_055,small_structured,reverse_delete_low_degree,8,14,1,exact_exhaustive,1,True,1.0,2.8399983420968056e-05,,1,True,True
structured_055,small_structured,lifted_tscc_baker,8,14,1,exact_exhaustive,1,True,1.0,0.00015700003132224083,,1,True,True
structured_056,small_structured,closed_degree,10,21,2,exact_exhaustive,3,True,1.5,3.1400006264448166e-05,,2,False,False
structured_056,small_structured,low_degree_witness,10,21,2,exact_exhaustive,3,True,1.5,3.349996404722333e-05,,2,False,False
structured_056,small_structured,medium_degree_witness,10,21,2,exact_exhaustive,3,True,1.5,3.6999990697950125e-05,,2,False,False
structured_056,small_structured,order_ownership_late,10,21,2,exact_exhaustive,3,True,1.5,4.010001430287957e-05,,2,False,False
structured_056,small_structured,order_ownership_early,10,21,2,exact_exhaustive,3,True,1.5,3.819999983534217e-05,,2,False,False
structured_056,small_structured,seed_and_complete,10,21,2,exact_exhaustive,2,True,1.0,4.310003714635968e-05,,2,True,True
structured_056,small_structured,salvador_auxiliary,10,21,2,exact_exhaustive,3,True,1.5,0.0008129000198096037,,2,False,False
structured_056,small_structured,reverse_delete_input,10,21,2,exact_exhaustive,7,True,3.5,5.7999975979328156e-05,,2,False,False
structured_056,small_structured,reverse_delete_reverse,10,21,2,exact_exhaustive,3,True,1.5,5.920004332438111e-05,,2,False,False
structured_056,small_structured,reverse_delete_high_degree,10,21,2,exact_exhaustive,7,True,3.5,5.7800032664090395e-05,,2,False,False
structured_056,small_structured,reverse_delete_low_degree,10,21,2,exact_exhaustive,3,True,1.5,3.759999526664615e-05,,2,False,False
structured_056,small_structured,lifted_tscc_baker,10,21,2,exact_exhaustive,2,True,1.0,0.00016719999257475138,,2,True,True
structured_057,small_structured,closed_degree,8,10,3,exact_exhaustive,4,True,1.3333333333333333,0.00010160001693293452,,3,False,False
structured_057,small_structured,low_degree_witness,8,10,3,exact_exhaustive,4,True,1.3333333333333333,8.019997039809823e-05,,3,False,False
structured_057,small_structured,medium_degree_witness,8,10,3,exact_exhaustive,4,True,1.3333333333333333,8.570001227781177e-05,,3,False,False
structured_057,small_structured,order_ownership_late,8,10,3,exact_exhaustive,4,True,1.3333333333333333,0.00010599999222904444,,3,False,False
structured_057,small_structured,order_ownership_early,8,10,3,exact_exhaustive,4,True,1.3333333333333333,0.0001018000184558332,,3,False,False
structured_057,small_structured,seed_and_complete,8,10,3,exact_exhaustive,3,True,1.0,0.00049179996130988,,3,True,True
structured_057,small_structured,salvador_auxiliary,8,10,3,exact_exhaustive,3,True,1.0,0.0015915000112727284,,3,True,True
structured_057,small_structured,reverse_delete_input,8,10,3,exact_exhaustive,4,True,1.3333333333333333,3.920000744983554e-05,,3,False,False
structured_057,small_structured,reverse_delete_reverse,8,10,3,exact_exhaustive,4,True,1.3333333333333333,3.91000066883862e-05,,3,False,False
structured_057,small_structured,reverse_delete_high_degree,8,10,3,exact_exhaustive,4,True,1.3333333333333333,4.239997360855341e-05,,3,False,False
structured_057,small_structured,reverse_delete_low_degree,8,10,3,exact_exhaustive,4,True,1.3333333333333333,4.069996066391468e-05,,3,False,False
structured_057,small_structured,lifted_tscc_baker,8,10,3,exact_exhaustive,3,True,1.0,0.00018779997481033206,,3,True,True
structured_058,small_structured,closed_degree,10,15,2,exact_exhaustive,2,True,1.0,2.640002639964223e-05,,2,True,True
structured_058,small_structured,low_degree_witness,10,15,2,exact_exhaustive,2,True,1.0,3.659998765215278e-05,,2,True,True
structured_058,small_structured,medium_degree_witness,10,15,2,exact_exhaustive,2,True,1.0,3.0800001695752144e-05,,2,True,True
structured_058,small_structured,order_ownership_late,10,15,2,exact_exhaustive,2,True,1.0,3.479997394606471e-05,,2,True,True
structured_058,small_structured,order_ownership_early,10,15,2,exact_exhaustive,2,True,1.0,3.2100011594593525e-05,,2,True,True
structured_058,small_structured,seed_and_complete,10,15,2,exact_exhaustive,2,True,1.0,3.759999526664615e-05,,2,True,True
structured_058,small_structured,salvador_auxiliary,10,15,2,exact_exhaustive,2,True,1.0,0.0008613999816589057,,2,True,True
structured_058,small_structured,reverse_delete_input,10,15,2,exact_exhaustive,2,True,1.0,4.309997893869877e-05,,2,True,True
structured_058,small_structured,reverse_delete_reverse,10,15,2,exact_exhaustive,2,True,1.0,3.390002530068159e-05,,2,True,True
structured_058,small_structured,reverse_delete_high_degree,10,15,2,exact_exhaustive,3,True,1.5,4.240003181621432e-05,,2,False,False
structured_058,small_structured,reverse_delete_low_degree,10,15,2,exact_exhaustive,2,True,1.0,3.6800047382712364e-05,,2,True,True
structured_058,small_structured,lifted_tscc_baker,10,15,2,exact_exhaustive,3,True,1.5,0.00018450000789016485,,2,False,False
structured_059,small_structured,closed_degree,8,9,3,exact_exhaustive,3,True,1.0,4.5900000259280205e-05,,3,True,True
structured_059,small_structured,low_degree_witness,8,9,3,exact_exhaustive,3,True,1.0,4.630000330507755e-05,,3,True,True
structured_059,small_structured,medium_degree_witness,8,9,3,exact_exhaustive,3,True,1.0,4.770001396536827e-05,,3,True,True
structured_059,small_structured,order_ownership_late,8,9,3,exact_exhaustive,3,True,1.0,4.39999857917428e-05,,3,True,True
structured_059,small_structured,order_ownership_early,8,9,3,exact_exhaustive,3,True,1.0,4.5900000259280205e-05,,3,True,True
structured_059,small_structured,seed_and_complete,8,9,3,exact_exhaustive,3,True,1.0,0.00021809997269883752,,3,True,True
structured_059,small_structured,salvador_auxiliary,8,9,3,exact_exhaustive,3,True,1.0,0.000532899983227253,,3,True,True
structured_059,small_structured,reverse_delete_input,8,9,3,exact_exhaustive,3,True,1.0,2.989999484270811e-05,,3,True,True
structured_059,small_structured,reverse_delete_reverse,8,9,3,exact_exhaustive,3,True,1.0,2.8199981898069382e-05,,3,True,True
structured_059,small_structured,reverse_delete_high_degree,8,9,3,exact_exhaustive,3,True,1.0,3.249995643272996e-05,,3,True,True
structured_059,small_structured,reverse_delete_low_degree,8,9,3,exact_exhaustive,3,True,1.0,3.42000275850296e-05,,3,True,True
structured_059,small_structured,lifted_tscc_baker,8,9,3,exact_exhaustive,3,True,1.0,0.00013619998935610056,,3,True,True
structured_060,small_structured,closed_degree,9,16,1,exact_exhaustive,1,True,1.0,2.7500034775584936e-05,,1,True,True
structured_060,small_structured,low_degree_witness,9,16,1,exact_exhaustive,1,True,1.0,2.3100001271814108e-05,,1,True,True
structured_060,small_structured,medium_degree_witness,9,16,1,exact_exhaustive,1,True,1.0,2.7800037059932947e-05,,1,True,True
structured_060,small_structured,order_ownership_late,9,16,1,exact_exhaustive,1,True,1.0,2.989999484270811e-05,,1,True,True
structured_060,small_structured,order_ownership_early,9,16,1,exact_exhaustive,1,True,1.0,2.9799994081258774e-05,,1,True,True
structured_060,small_structured,seed_and_complete,9,16,1,exact_exhaustive,1,True,1.0,3.2100011594593525e-05,,1,True,True
structured_060,small_structured,salvador_auxiliary,9,16,1,exact_exhaustive,3,True,3.0,0.0007473999867215753,,1,False,False
structured_060,small_structured,reverse_delete_input,9,16,1,exact_exhaustive,3,True,3.0,3.300001844763756e-05,,1,False,False
structured_060,small_structured,reverse_delete_reverse,9,16,1,exact_exhaustive,1,True,1.0,2.7499976567924023e-05,,1,True,True
structured_060,small_structured,reverse_delete_high_degree,9,16,1,exact_exhaustive,3,True,3.0,3.77000542357564e-05,,1,False,False
structured_060,small_structured,reverse_delete_low_degree,9,16,1,exact_exhaustive,1,True,1.0,3.1400006264448166e-05,,1,True,True
structured_060,small_structured,lifted_tscc_baker,9,16,1,exact_exhaustive,1,True,1.0,0.00015060004079714417,,1,True,True
structured_061,small_structured,closed_degree,7,12,2,exact_exhaustive,3,True,1.5,2.7499976567924023e-05,,2,False,False
structured_061,small_structured,low_degree_witness,7,12,2,exact_exhaustive,4,True,2.0,5.520001286640763e-05,,2,False,False
structured_061,small_structured,medium_degree_witness,7,12,2,exact_exhaustive,3,True,1.5,3.249995643272996e-05,,2,False,False
structured_061,small_structured,order_ownership_late,7,12,2,exact_exhaustive,2,True,1.0,3.850000211969018e-05,,2,True,True
structured_061,small_structured,order_ownership_early,7,12,2,exact_exhaustive,2,True,1.0,3.3100019209086895e-05,,2,True,True
structured_061,small_structured,seed_and_complete,7,12,2,exact_exhaustive,2,True,1.0,3.63999861292541e-05,,2,True,True
structured_061,small_structured,salvador_auxiliary,7,12,2,exact_exhaustive,3,True,1.5,0.0007931000436656177,,2,False,False
structured_061,small_structured,reverse_delete_input,7,12,2,exact_exhaustive,3,True,1.5,2.95999925583601e-05,,2,False,False
structured_061,small_structured,reverse_delete_reverse,7,12,2,exact_exhaustive,4,True,2.0,3.360002301633358e-05,,2,False,False
structured_061,small_structured,reverse_delete_high_degree,7,12,2,exact_exhaustive,4,True,2.0,5.670002428814769e-05,,2,False,False
structured_061,small_structured,reverse_delete_low_degree,7,12,2,exact_exhaustive,3,True,1.5,3.070000093430281e-05,,2,False,False
structured_061,small_structured,lifted_tscc_baker,7,12,2,exact_exhaustive,2,True,1.0,0.0001621000119484961,,2,True,True
structured_062,small_structured,closed_degree,10,13,3,exact_exhaustive,4,True,1.3333333333333333,6.019999273121357e-05,,3,False,False
structured_062,small_structured,low_degree_witness,10,13,3,exact_exhaustive,4,True,1.3333333333333333,6.0699996538460255e-05,,3,False,False
structured_062,small_structured,medium_degree_witness,10,13,3,exact_exhaustive,4,True,1.3333333333333333,6.459996802732348e-05,,3,False,False
structured_062,small_structured,order_ownership_late,10,13,3,exact_exhaustive,4,True,1.3333333333333333,5.9299985878169537e-05,,3,False,False
structured_062,small_structured,order_ownership_early,10,13,3,exact_exhaustive,4,True,1.3333333333333333,7.90000194683671e-05,,3,False,False
structured_062,small_structured,seed_and_complete,10,13,3,exact_exhaustive,3,True,1.0,0.000533199985511601,,3,True,True
structured_062,small_structured,salvador_auxiliary,10,13,3,exact_exhaustive,4,True,1.3333333333333333,0.00149639998562634,,3,False,False
structured_062,small_structured,reverse_delete_input,10,13,3,exact_exhaustive,5,True,1.6666666666666667,8.040003012865782e-05,,3,False,False
structured_062,small_structured,reverse_delete_reverse,10,13,3,exact_exhaustive,5,True,1.6666666666666667,6.960000609979033e-05,,3,False,False
structured_062,small_structured,reverse_delete_high_degree,10,13,3,exact_exhaustive,3,True,1.0,6.439996650442481e-05,,3,True,True
structured_062,small_structured,reverse_delete_low_degree,10,13,3,exact_exhaustive,4,True,1.3333333333333333,8.299999171867967e-05,,3,False,False
structured_062,small_structured,lifted_tscc_baker,10,13,3,exact_exhaustive,4,True,1.3333333333333333,0.00022109999554231763,,3,False,False
structured_063,small_structured,closed_degree,9,10,3,exact_exhaustive,3,True,1.0,3.649998689070344e-05,,3,True,True
